subject,arm,timepoint,query,tax_id,parent_tax_id
10,P,0,SRR5580233.1439016,889338,1914892
10,P,0,SRR5580233.2051995,445696,196896
10,P,0,SRR5580236.2290882,861448,12333
10,P,0,SRR5580238.2575064,38018,12333
10,P,0,SRR5580239.639241,1980924,1980923
10,P,0,SRR5580233.1659780,557989,12333
10,P,0,SRR5580233.2206146,1084719,686598
10,P,0,SRR5580233.2265484,335924,196896
10,P,0,SRR5580237.8425621,169683,680115
10,P,0,SRR5580233.1507059,571950,12333
10,P,0,SRR5580233.771058,1211640,196894
10,P,0,SRR5580237.1625712,571950,12333
10,P,0,SRR5580233.2293662,335924,196896
10,P,0,SRR5580239.1701167,1340835,2006134
10,P,0,SRR5580239.509001,370623,196894
10,P,0,SRR5580238.2267432,1003177,79205
10,P,0,SRR5580236.2708998,38018,12333
10,P,0,SRR5580237.794567,38018,12333
10,P,0,SRR5580238.465630,38018,12333
10,P,0,SRR5580238.649948,1175657,1982098
10,P,0,SRR5580233.945716,1527770,196896
10,P,0,SRR5580239.138351,38018,12333
10,P,0,SRR5580236.2997099,861448,12333
10,P,0,SRR5580237.915513,279006,329380
10,P,0,SRR5580233.931772,1084719,686598
10,P,0,SRR5580238.885987,335924,196896
10,P,0,SRR5580233.2464614,38018,12333
10,P,0,SRR5580237.7134075,1034132,2006134
10,P,0,SRR5580239.391785,571950,12333
10,P,0,SRR5580239.467448,861448,12333
10,P,0,SRR5580238.1102756,151534,196894
10,P,0,SRR5580238.1547648,584892,1985176
10,P,0,SRR5580236.1773684,1340828,1383055
10,P,0,SRR5580233.856881,38018,12333
10,P,0,SRR5580238.2674698,1084719,686598
10,P,0,SRR5580237.2034669,115987,1912143
10,P,0,SRR5580237.8018033,279383,1299429
10,P,0,SRR5580233.1005835,1432847,79205
10,P,0,SRR5580238.115684,260149,329380
10,P,0,SRR5580237.8983693,861448,12333
10,P,0,SRR5580238.2640546,1034132,2006134
10,P,0,SRR5580236.3056617,38018,12333
10,P,0,SRR5580237.3817698,38018,12333
10,P,0,SRR5580233.187132,1084719,686598
10,P,0,SRR5580236.1363466,1084719,686598
10,P,0,SRR5580238.747561,1432847,79205
10,P,0,SRR5580239.2264915,38018,12333
10,P,0,SRR5580236.1010763,754042,196894
10,P,0,SRR5580236.1961075,1034132,2006134
10,P,0,SRR5580233.1773993,12336,196896
10,P,0,SRR5580237.7814932,38018,12333
10,P,0,SRR5580237.6683808,1434319,1922247
10,P,0,SRR5580238.1033487,557989,12333
10,P,0,SRR5580236.201370,1136535,1720323
10,P,0,SRR5580237.941899,38018,12333
10,P,0,SRR5580238.1273551,1131315,196895
10,P,0,SRR5580239.287727,59241,196894
10,P,0,SRR5580237.3160725,1392231,12333
10,P,0,SRR5580237.1396400,38018,12333
10,P,0,SRR5580238.3044200,1131315,196895
10,P,0,SRR5580239.744247,861448,12333
10,P,0,SRR5580238.2018739,1450142,1924730
10,P,0,SRR5580239.2128176,227470,329380
10,P,0,SRR5580239.1321593,1357669,196894
10,P,0,SRR5580233.536103,335924,196896
10,P,0,SRR5580239.1931748,190478,196894
10,P,0,SRR5580238.2083485,1137452,12333
10,P,0,SRR5580236.2229285,38018,12333
10,P,0,SRR5580239.1942479,157924,196894
10,P,0,SRR5580233.2367302,861448,12333
10,P,0,SRR5580236.244504,38018,12333
10,P,0,SRR5580237.10289384,1445728,196894
10,P,0,SRR5580238.3081806,571950,12333
10,P,0,SRR5580237.5781505,12336,196896
10,P,0,SRR5580238.3122716,431891,1623297
10,P,0,SRR5580233.280634,1289598,1758253
10,P,0,SRR5580239.590881,536472,382359
10,P,0,SRR5580236.2304593,1136534,196896
10,P,0,SRR5580236.1164720,227470,329380
10,P,0,SRR5580236.1626770,1458860,196896
10,P,0,SRR5580238.2711581,38018,12333
10,P,0,SRR5580236.2909874,10719,308912
10,P,0,SRR5580237.8983217,38018,12333
10,P,0,SRR5580238.3032027,1211643,1623296
10,P,0,SRR5580236.1938356,38018,12333
10,P,0,SRR5580236.932570,1527770,196896
10,P,0,SRR5580237.3037574,445700,196896
10,P,0,SRR5580233.1613700,1463811,196894
10,P,0,SRR5580233.2231652,557989,12333
10,P,0,SRR5580237.7431752,38018,12333
10,P,0,SRR5580238.965770,1034132,2006134
10,P,0,SRR5580238.219053,38018,12333
10,P,0,SRR5580239.2903052,173707,196894
10,P,0,SRR5580239.2761355,861448,12333
10,P,0,SRR5580239.2937863,571950,12333
10,P,0,SRR5580237.1958975,1416020,12333
10,P,0,SRR5580237.10121527,754037,196896
10,P,0,SRR5580233.1320115,1197935,1965383
10,P,0,SRR5580233.479087,444878,102294
10,P,0,SRR5580237.10031782,870472,12333
10,P,0,SRR5580237.6487740,1147722,12333
10,P,0,SRR5580233.2779085,38018,12333
10,P,0,SRR5580233.3047612,1486472,1982148
10,P,0,SRR5580239.1344185,335924,196896
10,P,0,SRR5580237.6888969,1034132,2006134
10,P,0,SRR5580236.2406619,38018,12333
10,P,0,SRR5580237.2404799,10708,1623286
10,P,0,SRR5580233.1620532,38018,12333
10,P,0,SRR5580238.1388269,38018,12333
10,P,0,SRR5580237.678980,1211643,1623296
10,P,0,SRR5580237.5028449,879630,329380
10,P,0,SRR5580238.385427,321023,329380
10,P,0,SRR5580237.8488022,1328029,1918524
10,P,0,SRR5580236.2137694,1161927,196896
10,P,0,SRR5580238.923694,1524882,196894
10,P,0,SRR5580239.418343,861448,12333
10,P,0,SRR5580237.10067316,260149,329380
10,P,0,SRR5580233.498839,38018,12333
10,P,0,SRR5580233.1585439,555387,329380
10,P,0,SRR5580236.476831,1162290,1914899
10,P,0,SRR5580238.1154792,936152,196894
10,P,0,SRR5580233.1170320,38018,12333
10,P,0,SRR5580233.89663,38018,12333
10,P,0,SRR5580238.2766308,1289600,12333
10,P,0,SRR5580239.2536479,571950,12333
10,P,0,SRR5580233.2876217,1980924,1980923
10,P,0,SRR5580233.959420,644524,1720323
10,P,0,SRR5580236.12569,1029988,196894
10,P,0,SRR5580237.4357806,282785,196896
10,P,0,SRR5580238.2723512,38018,12333
10,P,0,SRR5580239.2909610,38018,12333
10,P,0,SRR5580237.3802370,179237,102294
10,P,0,SRR5580239.1389200,38018,12333
10,P,0,SRR5580238.1119103,691965,1982369
10,P,0,SRR5580233.114653,38018,12333
10,P,0,SRR5580233.2190192,38018,12333
10,P,0,SRR5580238.1820759,77775,1985310
10,P,0,SRR5580237.8857520,335924,196896
10,P,0,SRR5580238.912246,1278485,444861
10,P,0,SRR5580237.9782725,1084719,686598
10,P,0,SRR5580238.2391873,571950,12333
10,P,0,SRR5580237.5928630,1220717,12333
10,P,0,SRR5580238.1301129,1555202,196896
10,P,0,SRR5580238.1667369,1279082,196896
10,P,0,SRR5580238.2535992,1131315,196895
10,P,0,SRR5580237.1673680,571950,12333
10,P,0,SRR5580236.1232986,38018,12333
10,P,0,SRR5580237.1378981,691964,1982368
10,P,0,SRR5580239.1047336,489258,196896
10,P,0,SRR5580238.3154924,1029988,196894
10,P,0,SRR5580239.602133,227470,329380
10,P,0,SRR5580239.3076287,948870,196896
10,P,0,SRR5580237.9668071,38018,12333
10,P,0,SRR5580238.1345709,1141136,196896
10,P,0,SRR5580233.109813,335924,196896
10,P,0,SRR5580238.87719,571950,12333
10,P,0,SRR5580237.2420972,1105171,196894
10,P,0,SRR5580238.1957805,1211640,196894
10,P,0,SRR5580239.2281535,38018,12333
10,P,0,SRR5580233.513402,1137745,196896
10,P,0,SRR5580239.1628193,238854,329380
10,P,0,SRR5580237.193070,1392231,12333
10,P,0,SRR5580233.2583788,1335230,196896
10,P,0,SRR5580233.2776357,861448,12333
10,P,0,SRR5580237.1804552,861448,12333
10,P,0,SRR5580233.2831481,38018,12333
10,P,0,SRR5580233.948133,38018,12333
10,P,0,SRR5580236.631994,38018,12333
10,P,0,SRR5580239.2976880,38018,12333
10,P,0,SRR5580237.7506971,861448,12333
10,P,0,SRR5580237.10108602,38018,12333
10,P,0,SRR5580236.1599856,861448,12333
10,P,0,SRR5580237.2897541,38018,12333
10,P,0,SRR5580239.1550082,260373,1198138
10,P,0,SRR5580239.818302,12390,196894
10,P,0,SRR5580233.1393123,1105171,196894
10,P,0,SRR5580236.2498111,1406792,1921712
10,P,0,SRR5580237.2527119,1328030,196895
10,P,0,SRR5580237.5614136,335924,196896
10,P,0,SRR5580239.1244370,1486658,196896
10,P,0,SRR5580239.2666898,1029988,196894
10,P,0,SRR5580237.6247614,1486658,196896
10,P,0,SRR5580238.822211,1034132,2006134
10,P,0,SRR5580237.9614947,445696,196896
10,P,0,SRR5580237.2691101,1357669,196894
10,P,0,SRR5580237.8866626,480808,1982151
10,P,0,SRR5580233.2201102,1486472,1982148
10,P,0,SRR5580239.331939,182851,196894
10,P,0,SRR5580233.1721741,38018,12333
10,P,0,SRR5580239.167945,335924,196896
10,P,0,SRR5580233.1391578,1334243,79205
10,P,0,SRR5580233.1517366,948870,196896
10,P,0,SRR5580233.2924860,559189,1912144
10,P,0,SRR5580239.2404575,555387,329380
10,P,0,SRR5580233.1721205,754042,196894
10,P,0,SRR5580239.1879068,1070990,196894
10,P,0,SRR5580233.598077,335924,196896
10,P,0,SRR5580237.7410092,175950,102294
10,P,0,SRR5580239.304819,38018,12333
10,P,0,SRR5580236.2086861,335924,196896
10,P,0,SRR5580236.1018295,38018,12333
10,P,0,SRR5580236.184850,38018,12333
10,P,0,SRR5580236.1202773,571950,12333
10,P,0,SRR5580237.75111,869661,687800
10,P,0,SRR5580237.7198726,190478,196894
10,P,0,SRR5580237.3734138,1211643,1623296
10,P,0,SRR5580238.2169225,38018,12333
10,P,0,SRR5580233.2195524,1327990,196895
10,P,0,SRR5580238.926450,38018,12333
10,P,0,SRR5580233.2088830,546805,196896
10,P,0,SRR5580237.9430957,1325731,79205
10,P,0,SRR5580238.468149,571950,12333
10,P,0,SRR5580236.1665744,38018,12333
10,P,0,SRR5580237.6811158,1392231,12333
10,P,0,SRR5580236.86303,112596,12333
10,P,0,SRR5580237.9514846,1357669,196894
10,P,0,SRR5580233.2456072,687803,196896
10,P,0,SRR5580237.2721535,1541824,196894
10,P,0,SRR5580237.8896989,1458716,196895
10,P,0,SRR5580236.1844405,115987,1912143
10,P,0,SRR5580238.2408825,38018,12333
10,P,0,SRR5580239.1895538,38018,12333
10,P,0,SRR5580237.4200762,1335230,196896
10,P,2,SRR5580235.2105746,861448,12333
10,P,2,SRR5580235.821141,1229753,196896
10,P,2,SRR5580235.421767,1541690,12333
10,P,2,SRR5580235.2815730,870470,12333
10,P,2,SRR5580087.8303053,1084719,686598
10,P,2,SRR5580234.87872,1406792,1921712
10,P,2,SRR5580234.2977840,861448,12333
10,P,2,SRR5580234.351065,1084719,686598
10,P,2,SRR5580087.5583372,1035485,1993871
10,P,2,SRR5580231.2586349,335924,196896
10,P,2,SRR5580235.2835058,1026955,196896
10,P,2,SRR5580087.4521680,571950,12333
10,P,2,SRR5580235.1504196,1458831,196894
10,P,2,SRR5580234.1060976,1285382,196896
10,P,2,SRR5580231.905051,557989,12333
10,P,2,SRR5580230.1211734,1204531,1913657
10,P,2,SRR5580231.23900,12390,196894
10,P,2,SRR5580230.1556014,38018,12333
10,P,2,SRR5580235.1981088,861448,12333
10,P,2,SRR5580234.1717285,1455074,1913655
10,P,2,SRR5580231.347560,571950,12333
10,P,2,SRR5580235.3033661,38018,12333
10,P,2,SRR5580234.516193,1161927,196896
10,P,2,SRR5580087.315984,38018,12333
10,P,2,SRR5580087.1661362,1204534,196896
10,P,2,SRR5580231.1133470,571950,12333
10,P,2,SRR5580087.6194868,1229753,196896
10,P,2,SRR5580231.2290379,1289600,12333
10,P,2,SRR5580234.214071,1327760,196894
10,P,2,SRR5580231.767940,57477,1918011
10,P,2,SRR5580231.2261844,38018,12333
10,P,2,SRR5580087.1027134,760732,329380
10,P,2,SRR5580230.2185167,861448,12333
10,P,2,SRR5580231.347712,571950,12333
10,P,2,SRR5580087.8526652,1109711,196894
10,P,2,SRR5580087.5034002,1177632,196894
10,P,2,SRR5580231.2162725,861448,12333
10,P,2,SRR5580230.789455,270182,354259
10,P,2,SRR5580087.2533447,536472,382359
10,P,2,SRR5580231.2517406,38018,12333
10,P,2,SRR5580087.6977041,335924,196896
10,P,2,SRR5580234.1462679,1084719,686598
10,P,2,SRR5580234.1615791,38018,12333
10,P,2,SRR5580234.2131543,335797,335795
10,P,2,SRR5580231.3026486,557989,12333
10,P,2,SRR5580234.1358132,38018,12333
10,P,2,SRR5580234.942988,1392231,12333
10,P,2,SRR5580230.408809,1141135,1914895
10,P,2,SRR5580234.1302623,1162290,1914899
10,P,2,SRR5580235.29930,754042,196894
10,P,2,SRR5580234.1424514,683735,196896
10,P,2,SRR5580087.4092950,1070990,196894
10,P,2,SRR5580087.2536809,1220717,12333
10,P,2,SRR5580230.2901246,38018,12333
10,P,2,SRR5580230.2115379,1211643,1623296
10,P,2,SRR5580230.2989433,691964,1982368
10,P,2,SRR5580087.3433501,38018,12333
10,P,2,SRR5580087.1767610,38018,12333
10,P,2,SRR5580231.2721166,571950,12333
10,P,2,SRR5580234.1364470,169683,680115
10,P,2,SRR5580231.1756247,699370,196896
10,P,2,SRR5580230.3018496,38018,12333
10,P,2,SRR5580230.1440734,1305708,196894
10,P,2,SRR5580231.3012401,537009,351054
10,P,2,SRR5580234.1889238,1211640,196894
10,P,2,SRR5580231.2909632,399185,1623298
10,P,2,SRR5580230.2797902,38018,12333
10,P,2,SRR5580230.1395357,360398,1623274
10,P,2,SRR5580235.2596610,38018,12333
10,P,2,SRR5580235.770677,38018,12333
10,P,2,SRR5580231.1871118,38018,12333
10,P,2,SRR5580234.311068,38018,12333
10,P,2,SRR5580234.2686904,1029988,196894
10,P,2,SRR5580234.2521564,389469,1623286
10,P,2,SRR5580234.2544821,38018,12333
10,P,2,SRR5580231.2740300,38018,12333
10,P,2,SRR5580234.2854338,879630,329380
10,P,2,SRR5580235.19399,209052,1198138
10,P,2,SRR5580231.519595,1084719,686598
10,P,2,SRR5580231.1630646,38018,12333
10,P,2,SRR5580234.161535,38018,12333
10,P,2,SRR5580235.2766613,1327037,196894
10,P,2,SRR5580234.2789823,12336,196896
10,P,2,SRR5580230.1652381,38018,12333
10,P,2,SRR5580087.1319226,35241,196894
10,P,2,SRR5580087.5084257,571950,12333
10,P,2,SRR5580230.1348381,38018,12333
10,P,2,SRR5580087.6732289,861448,12333
10,P,2,SRR5580231.1591482,1541824,196894
10,P,2,SRR5580235.1230527,1070990,196894
10,P,2,SRR5580234.1298572,861448,12333
10,P,2,SRR5580235.1464538,38018,12333
10,P,2,SRR5580231.1853977,663556,2006134
10,P,2,SRR5580230.2266771,1131315,196895
10,P,2,SRR5580234.1865051,879630,329380
10,P,2,SRR5580235.1640297,1191380,196894
10,P,2,SRR5580230.789463,38018,12333
10,P,2,SRR5580234.1940128,38018,12333
10,P,2,SRR5580231.2556336,38018,12333
10,P,2,SRR5580235.2095731,279383,1299429
10,P,2,SRR5580234.687659,38018,12333
10,P,2,SRR5580234.547131,861448,12333
10,P,2,SRR5580087.3119507,1137452,12333
10,P,2,SRR5580087.2397561,861448,12333
10,P,2,SRR5580235.240398,948870,196896
10,P,2,SRR5580234.384305,1168281,196895
10,P,2,SRR5580230.2337780,1277672,196894
10,P,2,SRR5580234.2684852,38018,12333
10,P,2,SRR5580231.1471402,1168281,196895
10,P,2,SRR5580234.2323983,151539,196894
10,P,2,SRR5580235.1280112,1175662,196894
10,P,2,SRR5580087.4345274,1392231,12333
10,P,2,SRR5580234.1054073,1354511,359350
10,P,2,SRR5580234.1218039,38018,12333
10,P,2,SRR5580230.2208893,1029988,196894
10,P,2,SRR5580231.3098324,1262537,196894
10,P,2,SRR5580231.2509896,38018,12333
10,P,2,SRR5580235.125463,279281,146269
10,P,2,SRR5580230.765120,1084719,686598
10,P,2,SRR5580230.2563268,1105171,196894
10,P,2,SRR5580234.1021253,12336,196896
10,P,2,SRR5580087.7333541,673835,1633150
10,P,2,SRR5580234.1202911,38018,12333
10,P,2,SRR5580087.2521114,129009,196894
10,P,2,SRR5580230.2001930,1029988,196894
10,P,2,SRR5580231.458633,38018,12333
10,P,2,SRR5580234.573478,190478,196894
10,P,2,SRR5580235.1212285,115991,329380
10,P,2,SRR5580230.2824616,1211280,1921529
10,P,2,SRR5580087.7862184,861448,12333
10,P,2,SRR5580235.1973971,66797,680116
10,P,2,SRR5580235.1574265,1084719,686598
10,P,2,SRR5580230.2863251,38018,12333
10,P,2,SRR5580087.256341,12336,196896
10,P,2,SRR5580235.2059033,59241,196894
10,P,2,SRR5580234.1473202,571950,12333
10,P,2,SRR5580235.2811081,1141136,196896
10,P,2,SRR5580235.2757627,536466,196896
10,P,2,SRR5580087.2152562,1204537,1623296
10,P,2,SRR5580230.2259322,38018,12333
10,P,2,SRR5580230.232463,12336,196896
10,P,2,SRR5580234.2743826,38018,12333
10,P,2,SRR5580234.627131,38018,12333
10,P,2,SRR5580087.1542069,38018,12333
10,P,2,SRR5580231.1751556,977927,187218
10,P,2,SRR5580231.150030,38018,12333
10,P,2,SRR5580235.2783897,38018,12333
10,P,2,SRR5580230.1365853,335924,196896
10,P,2,SRR5580087.5085190,1289600,12333
10,P,2,SRR5580235.1158815,38018,12333
10,P,2,SRR5580235.336385,12336,196896
10,P,2,SRR5580231.202035,948870,196896
10,P,2,SRR5580231.1028213,38018,12333
10,P,2,SRR5580230.681000,687803,196896
10,P,2,SRR5580235.2095147,536474,79205
10,P,2,SRR5580235.970794,38018,12333
10,P,2,SRR5580234.3016887,12336,196896
10,P,2,SRR5580235.2938609,38018,12333
10,P,2,SRR5580087.7642266,120574,196894
10,P,2,SRR5580087.5443319,187944,196894
10,P,2,SRR5580231.2893127,38018,12333
10,P,2,SRR5580235.1578622,75590,79205
10,P,2,SRR5580231.2506520,861448,12333
10,P,2,SRR5580230.263285,38018,12333
10,P,2,SRR5580234.1499188,694060,196896
10,P,2,SRR5580235.2730702,861448,12333
10,P,2,SRR5580087.899716,38018,12333
10,P,2,SRR5580230.251991,444861,102294
10,P,2,SRR5580230.769840,38018,12333
10,P,2,SRR5580235.1915906,38018,12333
10,P,2,SRR5580230.2888590,1229761,196896
10,P,2,SRR5580235.1536627,1137452,12333
10,P,2,SRR5580230.918616,12402,196896
10,P,2,SRR5580235.1631245,294631,196894
10,P,2,SRR5580234.2006386,38018,12333
10,P,2,SRR5580230.634684,1034132,2006134
10,P,2,SRR5580087.1629832,949125,12333
10,P,2,SRR5580087.2525051,1194641,196894
10,P,2,SRR5580231.1088567,335924,196896
10,P,2,SRR5580231.2389961,38018,12333
10,P,2,SRR5580230.1843555,38018,12333
10,P,2,SRR5580087.3871914,879630,329380
10,P,2,SRR5580087.5760074,38018,12333
10,P,2,SRR5580087.6998446,555387,329380
10,P,2,SRR5580235.445319,1131315,196895
10,P,2,SRR5580231.1985902,335924,196896
10,P,2,SRR5580231.1134184,1392231,12333
10,P,2,SRR5580231.1386001,1126951,1985182
10,P,2,SRR5580231.2776223,869726,756278
10,P,2,SRR5580235.1768215,38018,12333
10,P,2,SRR5580231.1493026,38018,12333
10,P,2,SRR5580230.2514019,879630,329380
10,P,2,SRR5580234.708790,12336,196896
10,P,2,SRR5580235.2102434,57477,1918011
10,P,2,SRR5580230.1832042,38018,12333
10,P,2,SRR5580234.2734353,12336,196896
10,P,2,SRR5580231.1782076,1204526,196894
10,P,2,SRR5580231.3030634,112596,12333
10,P,2,SRR5580087.8337687,1406793,196894
10,P,2,SRR5580087.5757775,38018,12333
10,P,2,SRR5580087.695331,38018,12333
10,P,2,SRR5580234.200652,115992,1914020
10,P,2,SRR5580234.888711,673838,673837
10,P,2,SRR5580234.552949,1555202,196896
10,P,2,SRR5580087.668571,683735,196896
10,P,2,SRR5580234.281169,571950,12333
10,P,2,SRR5580231.1258589,12336,196896
10,P,2,SRR5580230.1203573,1084719,686598
10,P,2,SRR5580231.373205,31533,329380
10,P,2,SRR5580234.2204929,330399,196894
10,P,2,SRR5580230.2239423,1002725,1914205
10,P,2,SRR5580230.886429,38018,12333
10,P,2,SRR5580234.2767777,38018,12333
10,P,2,SRR5580230.996638,360398,1623274
10,P,2,SRR5580087.978589,571950,12333
10,P,2,SRR5580234.2022193,66797,680116
10,P,2,SRR5580231.1074879,10678,186789
10,P,2,SRR5580087.6893618,38018,12333
10,P,2,SRR5580234.1610212,347962,196894
10,P,2,SRR5580234.1976751,1141138,329380
10,P,2,SRR5580231.1043956,709484,1913656
10,P,2,SRR5580231.2965270,335924,196896
10,P,2,SRR5580230.1508559,38018,12333
10,P,2,SRR5580234.1881250,38018,12333
10,P,2,SRR5580231.581260,1401669,196894
10,P,2,SRR5580235.2060467,861448,12333
10,P,2,SRR5580087.8122151,581037,2006174
10,P,2,SRR5580235.964885,1289600,12333
10,P,2,SRR5580087.8465763,861448,12333
10,P,2,SRR5580231.262270,444861,102294
10,P,2,SRR5580234.2497935,1432847,79205
10,P,2,SRR5580230.1763921,38018,12333
10,P,2,SRR5580235.2783024,571950,12333
10,P,2,SRR5580234.1288209,335924,196896
10,P,2,SRR5580234.2604011,182851,196894
10,P,2,SRR5580234.880497,1541824,196894
10,P,2,SRR5580234.2334993,1028788,12333
10,P,2,SRR5580230.41235,175950,102294
10,P,2,SRR5580231.1979036,38018,12333
10,P,2,SRR5580230.380347,536474,79205
10,P,2,SRR5580087.1499460,1084719,686598
10,P,2,SRR5580231.2836442,571950,12333
10,P,2,SRR5580235.1983612,38018,12333
10,P,2,SRR5580235.778341,38018,12333
10,P,2,SRR5580087.3868729,1541824,196894
10,P,2,SRR5580230.2548124,861448,12333
10,P,2,SRR5580230.770988,555387,329380
10,P,2,SRR5580087.7822159,169683,680115
10,P,2,SRR5580231.95677,169683,680115
10,P,2,SRR5580230.713623,38018,12333
10,P,2,SRR5580231.159719,949125,12333
10,P,2,SRR5580231.1170429,1084719,686598
10,P,2,SRR5580234.1505355,38018,12333
10,P,2,SRR5580235.2899774,279006,329380
10,P,2,SRR5580087.2394438,1235659,1206898
10,P,2,SRR5580235.1375381,871584,196894
10,P,2,SRR5580231.156430,1273751,128706
10,P,2,SRR5580231.2499663,187944,196894
10,P,2,SRR5580231.915507,571950,12333
10,P,2,SRR5580235.857321,1034132,2006134
10,P,2,SRR5580231.1453181,1470458,79205
10,P,2,SRR5580235.1074749,38018,12333
10,P,2,SRR5580234.1052136,557989,12333
10,P,2,SRR5580235.1115111,546805,196896
10,P,2,SRR5580231.566128,66797,680116
10,P,2,SRR5580087.4336595,38018,12333
10,P,2,SRR5580235.324201,1527770,196896
10,P,2,SRR5580231.94828,38018,12333
10,P,2,SRR5580231.2635871,38018,12333
10,P,2,SRR5580234.724452,38018,12333
10,P,2,SRR5580230.902651,59241,196894
10,P,2,SRR5580087.100409,1980924,1980923
10,P,2,SRR5580231.318098,861448,12333
10,P,2,SRR5580231.2214120,1357712,196894
10,P,2,SRR5580087.562173,889876,196896
10,P,2,SRR5580230.2665339,571950,12333
10,P,2,SRR5580234.2850085,1432847,79205
10,P,2,SRR5580234.2127644,335924,196896
10,P,2,SRR5580087.4642265,1204534,196896
10,P,2,SRR5580230.2037456,12336,196896
10,P,2,SRR5580087.5903238,38018,12333
10,P,2,SRR5580231.2600399,1204514,1914019
10,P,2,SRR5580231.2313189,754042,196894
10,P,2,SRR5580235.2097401,1034132,2006134
10,P,2,SRR5580231.843933,38018,12333
10,P,2,SRR5580230.343257,1211643,1623296
10,P,2,SRR5580235.1057000,1147094,196896
10,P,2,SRR5580234.22141,760732,329380
10,P,2,SRR5580087.1849940,38018,12333
10,P,2,SRR5580231.327232,571950,12333
10,P,2,SRR5580235.2842504,38018,12333
10,P,2,SRR5580235.1449590,1084719,686598
10,P,2,SRR5580235.1201187,38018,12333
10,P,2,SRR5580087.3422498,557989,12333
10,P,2,SRR5580231.813985,279006,329380
10,P,2,SRR5580231.2333900,38018,12333
10,P,2,SRR5580087.6063038,754044,79205
10,P,2,SRR5580231.2901494,1190451,1636617
10,P,2,SRR5580235.301364,335924,196896
10,P,2,SRR5580231.1157557,1335230,196896
10,P,2,SRR5580234.1047663,38018,12333
10,P,2,SRR5580087.6939699,536466,196896
10,P,2,SRR5580230.2621576,38018,12333
10,P,2,SRR5580231.374254,38018,12333
10,P,2,SRR5580231.488638,1175657,1982098
10,P,2,SRR5580087.6454795,1327760,196894
10,P,2,SRR5580230.1462585,1034132,2006134
10,P,2,SRR5580230.451633,1206110,196896
10,P,2,SRR5580231.2570895,38018,12333
10,P,2,SRR5580230.2847969,861448,12333
10,P,2,SRR5580230.506740,38018,12333
10,P,2,SRR5580234.898898,38018,12333
10,P,2,SRR5580234.1695925,1555202,196896
10,P,2,SRR5580235.1057456,571950,12333
10,P,2,SRR5580234.1264321,38018,12333
10,P,2,SRR5580235.2821249,1131315,196895
10,P,2,SRR5580230.1620837,347962,196894
10,P,2,SRR5580235.1338370,1168281,196895
10,P,2,SRR5580087.2218876,1497851,1921019
10,P,2,SRR5580230.1896635,38018,12333
10,P,2,SRR5580230.2097928,646413,196894
10,P,2,SRR5580231.705621,38018,12333
10,P,2,SRR5580231.867934,1458842,196894
